Date,;Region,;Trigger,;Weak Layer,Depth_inches,Vertical_inches,;Aspect,Elevation_feet,Coordinates
2012-04-17,Provo,Unknown,Unknown,12,4800.0,Northeast,9000.0,"40.426565000000, -111.674051000000"
2012-04-21,Uintas,Natural,Density Change,24,12000.0,Northeast,11500.0,"40.701203000000, -110.901961000000"
2012-04-29,Logan,Skier,New Snow/Old Snow Interface,6,5400.0,North,8700.0,"41.886049000000, -111.645341000000"
2012-05-03,Provo,Unknown,Unknown,24,10800.0,Northeast,10200.0,"40.299494000000, -111.584616000000"
2013-10-29,Salt Lake,Skier,Facets,10,3600.0,North,10100.0,"40.572598000000, -111.640363000000"
2013-10-29,Salt Lake,Skier,Facets,10,3000.0,North,10000.0,"40.572512000000, -111.639311000000"
2013-10-29,Salt Lake,Natural,Facets,12,4800.0,Northwest,10100.0,"40.581497000000, -111.582642000000"
2013-11-06,Salt Lake,Skier,Facets,24,10800.0,North,10600.0,"40.570459000000, -111.639311000000"
2013-11-16,Salt Lake,Skier,New Snow,8,3600.0,Northeast,10400.0,"40.578510000000, -111.597812000000"
2013-11-17,Salt Lake,Skier,Depth Hoar,24,1200.0,North,10400.0,"40.577635000000, -111.595473000000"
2013-11-17,Salt Lake,Skier,Ground Interface,48,1200.0,North,10000.0,"40.589189000000, -111.609421000000"
2013-11-17,Salt Lake,Skier,Facets,2,2400.0,Northeast,10200.0,"40.592057000000, -111.608477000000"
2013-11-16,Provo,Natural,Depth Hoar,12,12000.0,East,10600.0,"40.308980000000, -111.587427000000"
2013-11-17,Uintas,Snowmobiler,Depth Hoar,24,3600.0,Northeast,10000.0,"40.713618000000, -111.142845000000"
2013-11-22,Skyline,Natural,Facets,14,720.0,North,10100.0,"39.613819000000, -111.291847000000"
2013-11-22,Uintas,Skier,Depth Hoar,30,1800.0,Northwest,9700.0,"40.491009000000, -110.971184000000"
2013-11-23,Skyline,Natural,Facets,30,720.0,Northwest,10000.0,"39.613487000000, -111.292877000000"
2013-11-24,Salt Lake,Unknown,Facets,18,6000.0,North,10000.0,"40.599772000000, -111.620171000000"
2013-11-23,Moab,Natural,Depth Hoar,30,15000.0,Northwest,11300.0,"38.456257000000, -109.249493000000"
2013-12-03,Salt Lake,Skier,New Snow/Old Snow Interface,8,240.0,North,9600.0,"40.614474000000, -111.518097000000"
2013-12-03,Salt Lake,Skier,Facets,16,1800.0,Northeast,9400.0,"40.613170000000, -111.532130000000"
2013-12-03,Salt Lake,Skier,New Snow/Old Snow Interface,12,3000.0,Northeast,9200.0,"40.605558000000, -111.593349000000"
2013-12-03,Salt Lake,Skier,Density Change,4,3600.0,Northeast,9700.0,"40.586039000000, -111.588242000000"
2013-12-03,Salt Lake,Skier,New Snow/Old Snow Interface,12,4800.0,Northwest,9800.0,"40.600443000000, -111.598413000000"
2013-12-03,Salt Lake,Snow Bike,Ground Interface,6,360.0,Southwest,5100.0,"40.572646000000, -111.832700000000"
2013-12-03,Salt Lake,Natural,Density Change,4,4800.0,Northeast,10200.0,"40.601762000000, -111.558373000000"
2013-12-04,Salt Lake,Skier,Facets,24,9600.0,Northeast,10000.0,"40.600268000000, -111.558094000000"
2013-12-04,Salt Lake,Natural,New Snow/Old Snow Interface,16,4800.0,Northeast,9800.0,"40.613887000000, -111.539040000000"
2013-12-03,Uintas,Natural,Depth Hoar,36,3600.0,Northeast,10300.0,"40.788002000000, -111.015816000000"
2013-12-05,Salt Lake,Skier,Density Change,6,480.0,North,9500.0,"40.638119000000, -111.570969000000"
2013-12-05,Salt Lake,Skier,Density Change,8,2100.0,Northeast,10400.0,"40.578238000000, -111.597962000000"
2013-12-07,Salt Lake,Skier,Density Change,6,4800.0,Northwest,10000.0,"40.694167000000, -111.877213000000"
2013-12-07,Salt Lake,Skier,Density Change,6,3000.0,Southeast,10000.0,"40.595382000000, -111.651779000000"
2013-12-07,Salt Lake,Natural,Unknown,8,5400.0,Northeast,10100.0,"40.666442000000, -111.682656000000"
2013-12-08,Salt Lake,Skier,Depth Hoar,24,2400.0,Northwest,9900.0,"40.600431000000, -111.618218000000"
2013-12-08,Salt Lake,Snowboarder,Facets,36,1800.0,Northwest,10000.0,"40.599161000000, -111.623197000000"
2013-12-07,Moab,Natural,New Snow/Old Snow Interface,30,7200.0,Northwest,11900.0,"38.444040000000, -109.241249000000"
2013-12-07,Moab,Natural,New Snow/Old Snow Interface,30,5400.0,Northeast,11900.0,"38.443946000000, -109.248425000000"
2013-12-07,Moab,Natural,New Snow/Old Snow Interface,36,7200.0,Northeast,12000.0,"38.441432000000, -109.261385000000"
2013-12-08,Salt Lake,Skier,Facets,18,4800.0,West,9900.0,"40.553290000000, -111.670682000000"
2013-12-08,Salt Lake,Skier,New Snow/Old Snow Interface,15,4800.0,North,10100.0,"40.600040000000, -111.636372000000"
2013-12-09,Salt Lake,Skier,Facets,24,1200.0,North,9200.0,"40.594924000000, -111.621759000000"
2013-12-08,Salt Lake,Unknown,New Snow/Old Snow Interface,12,2400.0,Northeast,9800.0,"40.582997000000, -111.587620000000"
2013-12-08,Salt Lake,Natural,New Snow/Old Snow Interface,13,1800.0,East,10400.0,"40.572859000000, -111.591353000000"
2013-12-09,Salt Lake,Skier,Facets,2,3600.0,Northeast,10000.0,"40.599093000000, -111.628561000000"
2013-12-09,Uintas,Natural,Facets,30,3600.0,North,10500.0,"40.683860000000, -110.892177000000"
2013-12-08,Uintas,Snowmobiler,Facets,24,3000.0,Northeast,10300.0,"40.826995000000, -110.960627000000"
2013-12-09,Uintas,Natural,Depth Hoar,30,3600.0,Southeast,10600.0,"40.375504000000, -111.174431000000"
2013-12-11,Uintas,Skier,Facets,24,1500.0,Northeast,10100.0,"40.382214000000, -111.173487000000"
2013-12-14,Salt Lake,Skier,Facets,12,1200.0,Northwest,9800.0,"40.601635000000, -111.607468000000"
2013-12-15,Uintas,Snowmobiler,Depth Hoar,30,2400.0,Northeast,9800.0,"40.871274000000, -110.970154000000"
2013-12-19,Salt Lake,Skier,Facets,12,6000.0,Northwest,10000.0,"40.599519000000, -111.623068000000"
2013-12-21,Salt Lake,Skier,Unknown,24,1200.0,North,9700.0,"40.592903000000, -111.618283000000"
2013-12-21,Uintas,Skier,Facets,30,1200.0,Northeast,10300.0,"40.819331000000, -110.916595000000"
2013-12-20,Uintas,Snowmobiler,Facets,60,1500.0,North,9700.0,"40.411600000000, -111.206700000000"
2013-12-22,Uintas,Natural,Facets,24,1800.0,East,9400.0,"40.744233000000, -111.120572000000"
2013-12-24,Logan,Natural,Facets,24,3000.0,North,9000.0,"41.968860000000, -111.649230000000"
2013-12-24,Uintas,Snowmobiler,Facets,36,2400.0,Northeast,10300.0,"40.839000000000, -111.005000000000"
2013-12-24,Logan,Natural,Facets,36,9600.0,Northeast,9600.0,"41.895140000000, -111.667310000000"
2013-12-25,Salt Lake,Skier,Facets,18,7200.0,Northwest,10000.0,"40.602581000000, -111.633067000000"
2013-12-19,Provo,Natural,Depth Hoar,20,18000.0,East,10600.0,"40.313492000000, -111.583543000000"
2013-12-19,Provo,Natural,Depth Hoar,20,8400.0,Northeast,10400.0,"40.288720000000, -111.579916000000"
2013-12-21,Skyline,Natural,New Snow,24,960.0,Northeast,9800.0,"39.615750000000, -111.293843000000"
2013-12-27,Uintas,Snowmobiler,Facets,48,7200.0,Northeast,10300.0,"40.832125000000, -110.960026000000"
2013-12-27,Uintas,Snowmobiler,Facets,30,960.0,Northeast,10000.0,"40.870787000000, -110.970025000000"
2013-12-25,Uintas,Snowmobiler,Depth Hoar,36,4800.0,Northeast,9900.0,"40.810910000000, -110.961690000000"
2014-01-09,Salt Lake,Natural,Facets,12,600.0,East,9000.0,"40.664406000000, -111.642825000000"
2014-01-11,Provo,Skier,Facets,18,24000.0,East,9100.0,"40.297738000000, -111.537344000000"
2014-01-11,SE Idaho,Snowmobiler,Depth Hoar,48,7200.0,East,9200.0,"42.090040000000, -111.577100000000"
2014-01-11,Logan,Natural,Facets,48,8400.0,East,9500.0,"41.730522000000, -111.726288000000"
2014-01-12,Salt Lake,Skier,Depth Hoar,42,3600.0,Northeast,8900.0,"40.618081000000, -111.694607000000"
2014-01-12,Logan,Natural,Facets,12,720.0,West,6800.0,"41.947234000000, -111.542130000000"
2014-01-12,Uintas,Skier,Facets,36,9600.0,East,9400.0,"40.727000000000, -111.125000000000"
2014-01-12,Moab,Skier,Facets,6,6000.0,East,10900.0,"38.474781000000, -109.228671000000"
2014-01-10,Moab,Natural,New Snow,10,4800.0,Northeast,11200.0,"38.450624000000, -109.262702000000"
2014-01-13,Logan,Skier,Facets,48,1800.0,East,8700.0,"41.918654000000, -111.631565000000"
2014-01-13,Logan,Snowmobiler,Depth Hoar,48,9600.0,East,9600.0,"41.710880000000, -111.716720000000"
2014-01-13,Logan,Natural,Facets,36,8400.0,East,9300.0,"41.715127000000, -111.704328000000"
2014-01-13,Logan,Snowmobiler,Facets,36,10800.0,East,8900.0,"41.698242000000, -111.693814000000"
2014-01-13,Logan,Snowmobiler,Facets,36,4800.0,East,8800.0,"41.696287000000, -111.693385000000"
2014-01-14,Ogden,Snowmobiler,Facets,48,3600.0,East,10000.0,"40.964863000000, -111.803741000000"
2014-01-13,Uintas,Natural,Depth Hoar,48,12000.0,Northeast,10400.0,"40.845028000000, -111.109715000000"
2014-01-13,Uintas,Natural,Facets,42,9600.0,East,11900.0,"40.762081000000, -110.855827000000"
2014-01-13,Uintas,Natural,Ground Interface,60,15000.0,East,10500.0,"40.828443000000, -111.093943000000"
2014-01-15,Uintas,Explosive,Facets,120,15000.0,East,10300.0,"40.833611000000, -111.074030000000"
2014-01-12,Skyline,Natural,Facets,24,7200.0,East,10800.0,"39.374959000000, -111.423705000000"
2014-01-13,Skyline,Snowmobiler,Facets,48,2400.0,Northeast,10400.0,"39.297953000000, -111.472499000000"
2014-01-13,Logan,Unknown,Facets,36,8400.0,East,9200.0,"41.889068000000, -111.652937000000"
2014-01-13,Logan,Natural,Facets,36,2100.0,East,8300.0,"41.896549000000, -111.646056000000"
2014-01-13,Uintas,Natural,Depth Hoar,54,9600.0,East,10400.0,"40.831086000000, -110.960369000000"
2014-01-12,Skyline,Natural,Facets,24,4800.0,North,10100.0,"39.530175000000, -111.306696000000"
2014-01-12,Skyline,Natural,Facets,48,3000.0,East,9800.0,"39.616001000000, -111.293907000000"
2014-01-18,Salt Lake,Snowmobiler,Facets,36,1200.0,Southeast,9600.0,"40.631640000000, -111.562343000000"
2014-01-17,SE Idaho,Snowmobiler,Facets,48,12000.0,East,9000.0,"42.144871000000, -111.576633000000"
2014-01-13,SE Idaho,Natural,Facets,30,6000.0,East,8700.0,"42.010972000000, -111.548939000000"
2014-01-14,Uintas,Natural,Ground Interface,30,7200.0,East,10000.0,"40.255267000000, -111.091690000000"
2014-01-20,Salt Lake,Natural,Facets,42,9600.0,Northeast,9800.0,"40.660326000000, -111.704929000000"
2014-01-18,Uintas,Snowmobiler,Ground Interface,48,2400.0,Northeast,10200.0,"40.392314000000, -111.180289000000"
2014-01-15,Uintas,Natural,Depth Hoar,48,9600.0,Northeast,10600.0,"40.839681000000, -111.109071000000"
2014-01-18,Uintas,Snowmobiler,Ground Interface,30,960.0,Northeast,9600.0,"40.478222000000, -111.114628000000"
2014-01-17,Uintas,Natural,Facets,30,44843.8092630833,East,1348.2153664814,"40.953378000000, -111.509857000000"
2014-01-20,Uintas,Snowmobiler,Depth Hoar,144,9600.0,East,10500.0,"40.828164000000, -110.960498000000"
2014-01-20,Uintas,Snowmobiler,Depth Hoar,48,7200.0,East,10800.0,"40.843230000000, -111.020279000000"
2014-01-20,Uintas,Snowmobiler,Depth Hoar,24,2100.0,Northeast,10000.0,"40.873935000000, -110.973930000000"
2014-01-22,Skyline,Natural,Facets,60,1800.0,Northeast,9600.0,"39.608894000000, -111.292362000000"
2014-01-20,Uintas,Snowmobiler,Depth Hoar,96,9600.0,East,10900.0,"40.807508000000, -110.954318000000"
2014-01-11,Salt Lake,Natural,Facets,16,10800.0,East,10200.0,"40.670971000000, -111.682227000000"
2014-01-12,Salt Lake,Unknown,Unknown,24,3000.0,Northwest,10100.0,"40.579965000000, -111.591954000000"
2014-01-30,Salt Lake,Skier,Facets,11,8400.0,Northeast,9200.0,"40.635040000000, -111.563585000000"
2014-01-30,Salt Lake,Skier,Facets,12,1200.0,East,9300.0,"40.606641000000, -111.641241000000"
2014-01-30,Logan,Natural,Ground Interface,12,8400.0,Northwest,7000.0,"41.822267000000, -111.613770000000"
2014-01-31,Salt Lake,Skier,Density Change,10,4200.0,South,9700.0,"40.597054000000, -111.627038000000"
2014-01-31,Salt Lake,Skier,New Snow/Old Snow Interface,8,3600.0,East,9000.0,"40.684620000000, -111.600151000000"
2014-01-30,Uintas,Natural,New Snow/Old Snow Interface,12,1500.0,Northeast,9600.0,"40.852754000000, -111.101561000000"
2014-02-01,Provo,Natural,New Snow,10,4800.0,Northeast,10000.0,"40.369872000000, -111.615150000000"
2014-02-06,Salt Lake,Skier,Unknown,10,1800.0,Northeast,10700.0,"40.594012000000, -111.671305000000"
2014-02-05,Salt Lake,Skier,Unknown,6,2400.0,Northeast,10300.0,"40.543399000000, -111.686790000000"
2014-02-08,Salt Lake,Skier,New Snow/Old Snow Interface,24,7200.0,East,9500.0,"40.666442000000, -111.603976000000"
2014-02-08,Provo,Snowshoer,New Snow/Old Snow Interface,18,1500.0,Northeast,6400.0,"40.482366000000, -111.648088000000"
2014-02-08,Salt Lake,Skier,New Snow/Old Snow Interface,14,1200.0,Northeast,8100.0,"40.728462000000, -111.614656000000"
2014-02-08,Skyline,Natural,Facets,36,9600.0,North,9400.0,"39.631961000000, -111.247151000000"
2014-02-08,Salt Lake,Natural,New Snow/Old Snow Interface,8,1200.0,West,7800.0,"40.631346000000, -111.654289000000"
2014-02-04,Moab,Natural,Surface Hoar,24,1200.0,Northeast,10500.0,"38.461184000000, -109.270277000000"
2014-02-08,Salt Lake,Skier,New Snow/Old Snow Interface,24,9600.0,North,8500.0,"40.844983000000, -111.736450000000"
2014-02-09,Skyline,Snowmobiler,Facets,48,2100.0,Northeast,9600.0,"39.585986000000, -111.270003000000"
2014-02-09,Salt Lake,Skier,Facets,24,1800.0,East,9000.0,"40.666025000000, -111.594894000000"
2014-02-10,Skyline,Natural,New Snow/Old Snow Interface,36,1200.0,North,8700.0,"39.684170000000, -111.203763000000"
2014-02-10,Salt Lake,Snowboarder,Density Change,6,480.0,Southwest,10200.0,"40.597271000000, -111.610923000000"
2014-02-10,Salt Lake,Skier,Depth Hoar,72,12000.0,Northeast,9900.0,"40.638522000000, -111.576458000000"
2014-02-10,Salt Lake,Skier,Density Change,12,600.0,Southwest,10000.0,"40.596427000000, -111.611754000000"
2014-02-09,Salt Lake,Natural,Graupel,16,3600.0,Northeast,9600.0,"40.672133000000, -111.626630000000"
2014-02-11,Salt Lake,Snowboarder,Depth Hoar,48,960.0,Northeast,9600.0,"40.587331000000, -111.592169000000"
2014-02-11,Logan,Snowmobiler,Depth Hoar,36,3000.0,North,8600.0,"41.681860000000, -111.714550000000"
2014-02-11,Uintas,Natural,Ground Interface,30,3000.0,East,8400.0,"40.511408000000, -111.073151000000"
2014-02-11,Uintas,Snowmobiler,Depth Hoar,54,7200.0,Northeast,10500.0,"40.379267000000, -111.174388000000"
2014-02-11,Salt Lake,Skier,Depth Hoar,48,12000.0,Northeast,9500.0,"40.617992000000, -111.696196000000"
2014-02-09,Ogden,Unknown,Depth Hoar,48,960.0,North,7800.0,"41.374586000000, -111.942594000000"
2014-02-11,Salt Lake,Snowmobiler,Facets,48,4800.0,Northeast,9800.0,"40.593393000000, -111.543674000000"
2014-02-10,Uintas,Natural,New Snow/Old Snow Interface,36,8400.0,North,9300.0,"40.817155000000, -111.262622000000"
2014-02-12,Salt Lake,Skier,Facets,36,600.0,East,9600.0,"40.587819000000, -111.592727000000"
2014-02-10,Uintas,Natural,Depth Hoar,36,5400.0,Southwest,10600.0,"40.766346000000, -111.006546000000"
2014-02-11,Uintas,Natural,Ground Interface,48,4200.0,Northeast,10400.0,"40.758024000000, -111.001053000000"
2014-02-10,Uintas,Natural,Depth Hoar,48,4200.0,Northeast,10000.0,"40.421521000000, -111.130486000000"
2014-02-13,Provo,Snowmobiler,Facets,12,600.0,Northeast,8400.0,"39.862771000000, -111.690445000000"
2014-02-13,Uintas,Natural,Ground Interface,120,8400.0,Northeast,10400.0,"40.790264000000, -111.038132000000"
2014-02-11,Logan,Snowmobiler,Facets,12,1800.0,West,6700.0,"41.689100000000, -111.743460000000"
2014-02-14,Salt Lake,Natural,Facets,48,4800.0,Northeast,10000.0,"40.601083000000, -111.642423000000"
2014-02-13,Salt Lake,Natural,Facets,24,7200.0,Northeast,10000.0,"40.625968000000, -111.566870000000"
2014-02-14,Salt Lake,Natural,Facets,42,12000.0,North,9800.0,"40.607844000000, -111.615686000000"
2014-02-14,Salt Lake,Snowboarder,Depth Hoar,36,12000.0,Northeast,9800.0,"40.642419000000, -111.576376000000"
2014-02-14,Salt Lake,Natural,Depth Hoar,6,7200.0,Northeast,10500.0,"40.588537000000, -111.608262000000"
2014-02-15,Salt Lake,Snowboarder,Depth Hoar,48,9600.0,East,10000.0,"40.592861000000, -111.608133000000"
2014-02-14,Provo,Natural,Density Change,24,42000.0,West,10100.0,"39.980098000000, -111.612167000000"
2014-02-15,Salt Lake,Natural,New Snow/Old Snow Interface,24,1200.0,Northeast,10000.0,"40.652162000000, -111.593199000000"
2014-02-15,Skyline,Snowmobiler,Depth Hoar,60,4800.0,Northeast,9900.0,"39.593519000000, -111.296094000000"
2014-02-15,Logan,Unknown,Depth Hoar,30,2400.0,East,7000.0,"41.957129000000, -111.542816000000"
2014-02-15,Salt Lake,Unknown,New Snow/Old Snow Interface,8,9600.0,Southeast,9500.0,"40.599000000000, -111.642000000000"
2014-02-09,Abajos,Natural,Facets,36,12000.0,Northeast,10200.0,"37.869893000000, -109.463353000000"
2014-02-08,Moab,Natural,New Snow/Old Snow Interface,24,12000.0,Northeast,11300.0,"38.459743000000, -109.247789000000"
2014-02-15,Uintas,Explosive,Ground Interface,84,18000.0,Northeast,10400.0,"40.787144000000, -111.075211000000"
2014-02-10,Moab,Natural,Facets,36,4800.0,North,10000.0,"38.463857000000, -109.273667000000"
2014-02-16,Provo,Natural,Facets,48,24000.0,Northeast,8000.0,"40.368375000000, -111.591180000000"
2014-02-13,Ogden,Natural,Depth Hoar,36,1800.0,Northeast,9000.0,"41.393037000000, -111.797819000000"
2014-02-16,Provo,Natural,Facets,36,600.0,Northeast,9400.0,"39.861658000000, -111.688428000000"
2014-02-16,Uintas,Natural,Ground Interface,72,6000.0,Northeast,10600.0,"40.841191000000, -111.013412000000"
2014-02-16,Uintas,Natural,Ground Interface,48,4800.0,Northeast,10400.0,"40.840152000000, -111.084824000000"
2014-02-17,Uintas,Natural,Ground Interface,36,1200.0,Northeast,9800.0,"40.982153000000, -111.236229000000"
2014-02-15,Logan,Natural,Facets,17,4800.0,Northeast,6400.0,"41.815850000000, -111.603928000000"
2014-02-14,Provo,Natural,Facets,36,720.0,Northwest,7500.0,"40.271052000000, -111.359074000000"
2014-02-15,Logan,Unknown,Depth Hoar,48,6000.0,Northeast,9400.0,"41.710598000000, -111.712074000000"
2014-02-18,Uintas,Natural,Ground Interface,144,18000.0,Northeast,10400.0,"40.823527000000, -111.104050000000"
2014-02-19,Provo,Unknown,New Snow/Old Snow Interface,16,4800.0,Northeast,8900.0,"39.890688000000, -111.690273000000"
2014-02-21,Uintas,Skier,Facets,36,7200.0,Northeast,10400.0,"40.849502000000, -111.058731000000"
2014-02-24,Logan,Natural,New Snow/Old Snow Interface,18,3600.0,East,9200.0,"41.915252000000, -111.653366000000"
2014-02-22,Uintas,Natural,Ground Interface,144,4800.0,Northeast,10600.0,"40.840152000000, -111.086197000000"
2014-02-23,Uintas,Snowmobiler,Facets,36,2100.0,East,10600.0,"40.860475000000, -110.731201000000"
2014-02-25,Uintas,Natural,Facets,48,7200.0,Southeast,10800.0,"40.868267000000, -110.705109000000"
2014-02-27,Salt Lake,Skier,Density Change,4,4800.0,West,9400.0,"40.592839000000, -111.620150000000"
2014-02-21,Salt Lake,Unknown,Unknown,54,3600.0,Northeast,9700.0,"40.657093000000, -111.603198000000"
2014-02-28,Salt Lake,Skier,Density Change,12,3600.0,Southeast,9700.0,"40.595739000000, -111.640642000000"
2014-02-28,Salt Lake,Snowboarder,Density Change,12,2400.0,Northeast,10300.0,"40.591222000000, -111.558867000000"
2014-02-28,Salt Lake,Snowboarder,New Snow,14,15000.0,Northeast,9900.0,"40.592611000000, -111.560583000000"
2014-02-28,Salt Lake,Skier,New Snow/Old Snow Interface,12,104931.1376917685,Northeast,960.7726003553,"40.558613000000, -111.692591000000"
2014-02-28,Salt Lake,Snowboarder,New Snow,14,9600.0,Northeast,10600.0,"40.591307000000, -111.560154000000"
2014-02-28,Salt Lake,Natural,New Snow/Old Snow Interface,15,6000.0,East,10000.0,"40.624637000000, -111.667786000000"
2014-03-01,Logan,Skier,Facets,36,600.0,Northeast,8100.0,"41.959628000000, -111.601921000000"
2014-03-01,Salt Lake,Skier,Density Change,16,2400.0,North,9700.0,"40.592674000000, -111.616560000000"
2014-03-01,Salt Lake,Natural,Facets,72,10800.0,North,10600.0,"40.540738000000, -111.669395000000"
2014-03-01,Moab,Natural,New Snow/Old Snow Interface,18,3600.0,Northeast,11000.0,"38.459705000000, -109.248219000000"
2014-03-01,Salt Lake,Natural,Depth Hoar,42,6000.0,West,9900.0,"40.602731000000, -111.648772000000"
2014-03-01,Uintas,Natural,Ground Interface,120,12000.0,Northeast,10600.0,"40.837814000000, -111.088943000000"
2014-03-02,Uintas,Skier,Ground Interface,36,10800.0,Southwest,10000.0,"40.818330000000, -111.097183000000"
2014-03-01,Uintas,Natural,Depth Hoar,36,2400.0,Northeast,10600.0,"40.832879000000, -111.090317000000"
2014-03-01,Uintas,Natural,Depth Hoar,36,5400.0,North,10500.0,"40.813809000000, -110.954361000000"
2014-03-01,Moab,Natural,Facets,48,12000.0,Northeast,11200.0,"38.459885000000, -109.248090000000"
2014-03-07,Provo,Skier,Facets,36,12000.0,North,10000.0,"40.497567000000, -111.697977000000"
2014-03-01,Provo,Natural,Facets,72,12000.0,Northeast,10000.0,"40.492436000000, -111.704028000000"
2014-03-08,Salt Lake,Skier,Unknown,6,4800.0,Northeast,10500.0,"40.592722000000, -111.663022000000"
